01000000000000ALABAMA                                                                                            01          485897916             093013
33505208700000NEW SUFFOLK COMMON SCH DIST                                     Suffolk                            36103                     2210  01063013
33505208800000OYSTER PONDS UNION FREE                                         Suffolk                            36103                     8310  01063013
33505208900000FISHERS ISLAND UNION FREE SCHOOL DIST                           Suffolk                            36103                     7510  03063013
33505209000000SOUTHOLD UF SCH DIST                                            Suffolk                            36103                    92310  03063013
33505209100000MATTITUCK-CUTCHOGUE UNION FREE SCH DIST                         Suffolk                            36103                   149210  03063013
33505209200000GREENPORT UF SCHOOL DISTRICT                                    Suffolk                            36103                    62510  03063013
33505230100000EASTPORT-SOUTH MANOR CENTRAL SCHOOL DISTRICT                    Suffolk                            36103                   388810  03063013
33505250100000AMAGANSETT UNION FREE SCHOOL DISTRICT                           Suffolk                            36103                    12610  01063013
33505260100000EASTERN SUFFOLK 1 BOCES                                         Suffolk                            36103                      010  07063013
33505260300000SUFFOLK 2 (WESTERN) BOCES                                       Suffolk                            36103                      010  07063013
33505300400000FALLSBURG CENTRAL SCHOOL DISTRICT                               Sullivan                           36105                   140710  03063013
33505300700000ELDRED CENTRAL SCHOOL DISTRICT                                  Sullivan                           36105                    67810  03063013
33505300800000LIBERTY CENTRAL SCHOOL DISTRICT                                 Sullivan                           36105                   157110  03063013
33505301700000MONTICELLO CTL SCH                                              Sullivan                           36105                   319610  03063013
33505301900000TRI VALLEY CENTRAL SCHOOL DISTRICT                              Sullivan                           36105                   118110  03063013
33505302000000ROSCOE CENTRAL SCHOOL DISTRICT                                  Sullivan                           36105                    25110  03063013
33505302100000LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT                        Sullivan                           36105                    52610  03063013
33505330100000SULLIVAN WEST CONSOLIDATED SCHOOL DISTRICT                      Sullivan                           36105                   129110  03063013
33505360100000SULLIVAN BOCES                                                  Sullivan                           36105                      010  07063013
33505401200000CANDOR CENTRAL SCHOOL DISTRICT                                  Tioga                              36107                    81510  03063013
33505401300000NEWARK VALLEY CENTRAL SCHOOL DISTRICT                           Tioga                              36107                   124110  03063013
33505401400000OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT                         Tioga                              36107                   213810  03063013
33505401900000SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT                       Tioga                              36107                   101910  03063013
33505402000000TIOGA CENTRAL SCHOOL DISTRICT                                   Tioga                              36107                   106310  03063013
33505402100000WAVERLY CTL SCH DIST                                            Tioga                              36107                   169310  03063013
33505500100000DRYDEN CENTRAL SCHOOL DISTRICT                                  Tompkins                           36109                   176510  03063013
33505500400000GROTON CENTRAL SCHOOL DISTRICT                                  Tompkins                           36109                    98610  03063013
33505500500000ITHACA CITY SCHOOL DISTRICT                                     Tompkins                           36109                   521710  03063013
33505500600000LANSING CENTRAL SCHOOL DISTRICT                                 Tompkins                           36109                   116710  03063013
33505500700000NEWFIELD CENTRAL SCHOOL DISTRICT                                Tompkins                           36109                    89010  03063013
33505500800000TRUMANSBURG CENTRAL SCHOOL DISTRICT                             Tompkins                           36109                   119110  03063013
33505602000000KINGSTON CITY SCHOOL DISTRICT                                   Ulster                             36111                   698210  03063013
33505602200000HIGHLAND CENTRAL SCHOOL DISTRICT                                Ulster                             36111                   185210  03063013
33505602300000RONDOUT VAL CTL SCH DIST                                        Ulster                             36111                   222310  03063013
33505602400000MARLBOROUGH CENTRAL SCHOOL DISTRICT                             Ulster                             36111                   206010  03063013
33505602500000NEW PALTZ CENTRAL SCHOOL DISTRICT                               Ulster                             36111                   224510  03063013
33505602600000ONTEORA CTL SCHOOL DISTRICT                                     Ulster                             36111                   153310  03063013
33505603400000SAUGERTIES CTL SCH DIST                                         Ulster                             36111                   297810  03063013
33505603500000WALLKILL CENTRAL SCHOOL DISTRICT                                Ulster                             36111                   343510  03063013
33505604400000ELLENVILLE CENTRAL SCHOOL DISTRICT                              Ulster                             36111                   176510  03063013
33505660100000ULSTER BOCES                                                    Ulster                             36111                      010  07063013
33505700100000BOLTON CENTRAL SCHOOL DISTRICT                                  Warren                             36113                    23610  03063013
33505700200000LAKE GEORGE CENTRAL SCHOOL DISTRICT                             Warren                             36113                    95910  03063013
33505700300000NORTH WARREN CENTRAL SCHOOL DISTRICT                            Warren                             36113                    54210  03063013
33505700500000GLENS FALLS CITY SCHOOL DISTRICT                                Warren                             36113                   226610  03063013
33505700800000JOHNSBURG CENTRAL SCHOOL DISTRICT                               Warren                             36113                    36210  03063013
33505701100000HADLEY LUZERNE CENTRAL SCHOOL DISTRICT                          Warren                             36113                    88910  03063013
33505701200000GLENS FALLS COMMON SCHOOL DISTRICT                              Warren                             36113                    19110  01063013
33505701300000QUEENSBURY U F SCH DIST2                                        Warren                             36113                   362910  03063013
33505701600000WARRENSBURG CENTRAL SCHOOL DISTRICT                             Warren                             36113                    85210  03063013
33505800100000ARGYLE CENTRAL SCHOOL DISTRICT                                  Washington                         36115                    60110  03063013
33505800800000FORT ANN CENTRAL SCHOOL DISTRICT                                Washington                         36115                    53810  03063013
33505800900000FORT EDWARD U F SCH DIST                                        Washington                         36115                    53010  03063013
33505802500000GRANVILLE CENTRAL SCHOOL DISTRICT                               Washington                         36115                   135010  03063013
33505802700000GREENWICH CENTRAL SCHOOL DISTRICT                               Washington                         36115                   107210  03063013
33505803200000HARTFORD CENTRAL SCHOOL DISTRICT                                Washington                         36115                    51710  03063013
33505803700000HUDSON FALLS CENTRAL SCHOOL DISTRICT                            Washington                         36115                   236110  03063013
33505803800000SALEM CENTRAL SCHOOL DISTRICT                                   Washington                         36115                    56410  03063013
33505803900000WHITEHALL CENTRAL SCHOOL DISTRICT                               Washington                         36115                    77710  03063013
33505805100000CAMBRIDGE CENTRAL SCHOOL DISTRICT                               Washington                         36115                    92610  03063013
33505850100000PUTNAM CENTRAL SCHOOL DISTRICT                                  Washington                         36115                     4410  01063013
33505860100000WASHINGTON-SARATOGA-WARREN-HAMILTON-ESSEX BOCES                 Washington                         36115                      010  07063013
33505900100000NEWARK CENTRAL SCHOOL DISTRICT                                  Wayne                              36117                   223510  03063013
33505900200000CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT                          Wayne                              36117                    86910  03063013
33505900300000LYONS CENTRAL SCHOOL DISTRICT                                   Wayne                              36117                    91310  03063013
33505900400000MARION CENTRAL SCHOOL DISTRICT                                  Wayne                              36117                    87810  03063013
33505900500000WAYNE CENTRAL SCHOOL DISTRICT                                   Wayne                              36117                   245110  03063013
33505900600000PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT                         Wayne                              36117                   198610  03063013
33505900700000NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT                      Wayne                              36117                   140010  03063013
33505901700000SODUS CENTRAL SCHOOL DISTRICT                                   Wayne                              36117                   121010  03063013
33505901800000WILLIAMSON CENTRAL SCHOOL DISTRICT                              Wayne                              36117                   120910  03063013
33505902000000RED CREEK CENTRAL SCHOOL DISTRICT                               Wayne                              36117                    94810  03063013
33505990100000GANANDA CENTRAL SCHOOL DISTRICT                                 Wayne                              36117                   111110  03063013
33506000100000BEDFORD CENTRAL SCHOOL DISTRICT                                 Westchester                        36119                   441910  03063013
33506000200000KATONAH LEWISBORO UF SCH DIST                                   Westchester                        36119                   377310  03063013
33506000300000BRONXVILLE UNION FREE SCHOOL DISTRICT                           Westchester                        36119                   153910  03063013
33506000400000HENDRICK HUDSON CENTRAL SCHOOL DISTRICT                         Westchester                        36119                   262110  03063013
33506000500000CROTON HARMON U F SCHOOL DIST                                   Westchester                        36119                   172610  03063013
33506000600000DOBBS FERRY UNION FREE SCHOOL DISTRICT                          Westchester                        36119                   144510  03063013
33506000700000EASTCHESTER UNION FREE SCHOOL DISTRICT                          Westchester                        36119                   308110  03063013
33506000800000IRVINGTON UF SCH DIST                                           Westchester                        36119                   179910  03063013
33506000900000ARDSLEY UF SCH DIST                                             Westchester                        36119                   204210  03063013
33506001000000EDGEMONT UF SCH DIST                                            Westchester                        36119                   191610  03063013
33506001100000GREENBURGH CTL SCH DIST                                         Westchester                        36119                   179110  03063013
33506001300000ELMSFORD UF SCH DIST                                            Westchester                        36119                    97810  03063013
33506001500000HARRISON CENTRAL SCHOOL DIST                                    Westchester                        36119                   353910  03063013
33506001900000HASTINGS ON HUDSON UNION FREE SCHOOL DIST                       Westchester                        36119                   160910  03063013
33506002000000MAMARONECK UF SCH DIST                                          Westchester                        36119                   514910  03063013
33506002200000POCANTICO HILLS CTL SCH DIST AT N TARRYTWN                      Westchester                        36119                    30210  01063013
33506002600000VALHALLA UF SCH DIST                                            Westchester                        36119                   157310  03063013
33506002900000MT VERNON CITY SCH DIST                                         Westchester                        36119                   881710  03063013
33506003000000CHAPPAQUA CENTRAL SCHOOL DIST                                   Westchester                        36119                   410610  03063013
33506003100000NEW ROCHELLE CITY SCH                                           Westchester                        36119                  1088910  03063013
33506003600000NORTH SALEM CENTRAL SCHOOL DIST                                 Westchester                        36119                   132510  03063013
33506003700000OSSINING UNION FREE SCH DIST                                    Westchester                        36119                   449010  03063013
33506003800000BRIARCLIFF MANOR U F SCH DIST                                   Westchester                        36119                   163110  03063013
33506003900000PEEKSKILL CITY SCH DIST                                         Westchester                        36119                   297510  03063013
33506004000000PELHAM UF SCH DIST 1                                            Westchester                        36119                   280410  03063013
33506004100000PLEASANTVILLE UNION FREE SCH DIST                               Westchester                        36119                   180010  03063013
33506004200000PORT CHESTER-RYE UNION FREE SCHOOL DIST                         Westchester                        36119                   418310  03063013
33506004300000RYE CITY SCH DIST                                               Westchester                        36119                   317510  03063013
33506004400000RYE NECK UNION FREE SCHOOL DIST                                 Westchester                        36119                   151310  03063013
33506004500000BLIND BROOK-RYE UF SCH DIST                                     Westchester                        36119                   152210  03063013
33506004600000SCARSDALE UNION FREE SCHOOL DIST                                Westchester                        36119                   476610  03063013
33506004800000SOMERS CENTRAL SCH DIST                                         Westchester                        36119                   345310  03063013
33506004900000TARRYTOWN U F SCH DIST 1                                        Westchester                        36119                   275010  03063013
33506005000000TUCKAHOE UNION FREE SCHOOL DIST                                 Westchester                        36119                   105610  03063013
33506005100000WHITE PLAINS CITY SCH                                           Westchester                        36119                   713410  03063013
33506005200000LAKELAND CENTRAL SCH DIST                                       Westchester                        36119                   637110  03063013
33506005300000YORKTOWN CENTRAL SCHOOL DIST                                    Westchester                        36119                   379610  03063013
33506050100000MT PLEASANT CENTRAL SCH DIST                                    Westchester                        36119                   201210  03063013
33506060100000PUTNAM-NORTHERN WESTCHESTER BOCES                               Westchester                        36119                      010  07063013
33506060200000SOUTHERN WESTCHESTER BOCES                                      Westchester                        36119                      010  07063013
33506070100000BYRUM HILLS-C.S.D.                                              Westchester                        36119                   271410  03063013
33506100200000ATTICA CENTRAL SCH DIST                                         Wyoming                            36121                   152410  03063013
33506100300000LETCHWORTH CENTRAL SCH                                          Wyoming                            36121                    98010  03063013
33506100700000WYOMING CTL SCH DIST                                            Wyoming                            36121                    16710  01063013
33506100800000PERRY CENTRAL SCH DIST                                          Wyoming                            36121                    94810  03063013
33506101200000WARSAW CENTRAL SCH DIST                                         Wyoming                            36121                   101810  03063013
33506200200000PENN YAN CENTRAL SCH DIST                                       Yates                              36123                   169110  03063013
33506200300000DUNDEE CENTRAL SCH DIST                                         Yates                              36123                    85610  03063013
34000000000000NORTH CAROLINA                                                                                     37         1004280216             063013
34100100100000ALAMANCE COUNTY                                                 Alamance                           3700199001   15827616             063013
34100400400000ANSON COUNTY                                                    Anson                              3700799007    2575916             063013
34100500500000ASHE COUNTY                                                     Ashe                               3700999009    2702016             063013
34100700700000BEAUFORT COUNTY                                                 Beaufort                           3701399013    4765116             063013
34100900900000BLADEN COUNTY                                                   Bladen                             3701799017    3431816             063013
34101001000000BRUNSWICK COUNTY                                                Brunswick                          3701999019   12276516             063013
34101101100000BUNCOMBE COUNTY                                                 Buncombe                           3702199021   25317816             063013
34101201200000BURKE COUNTY                                                    Burke                              3702399023    8884216             063013
34101301300000CABARRUS COUNTY                                                 Cabarrus                           3702599025   19676216             063013
34101401400000CALDWELL COUNTY                                                 Caldwell                           3702799027    8128716             063013
34101601600000CARTERET COUNTY                                                 Carteret                           3703199031    6887916             063013
34101801800000CATAWBA COUNTY                                                  Catawba                            3703599035   15505616             063013
34101901900000CHATHAM COUNTY                                                  Chatham                            3703799037    7092816             063013
34102002000000CHEROKEE COUNTY                                                 Cherokee                           3703999039    2717816             063013
34102302300000CLEVELAND COUNTY                                                Cleveland                          3704599045    9687916             063013
34102402400000COLUMBUS COUNTY                                                 Columbus                           3704799047    5669416             063013
34102502500000CRAVEN COUNTY                                                   Craven                             3704999049   10345116             063013
34102602600000CUMBERLAND COUNTY                                               Cumberland                         3705199051   32383816             063013
34102802800000DARE COUNTY                                                     Dare                               3705599055    3566316             063013
34102902900000DAVIDSON COUNTY                                                 Davidson                           3705799057   16462216             063013
34103003000000DAVIE COUNTY                                                    Davie                              3705999059    4175316             063013
34103103100000DUPLIN COUNTY                                                   Duplin                             3706199061    5915916             063013
34103203200000DURHAM COUNTY                                                   Durham                             3706399063   30095216             063013
34103303300000EDGECOMBE COUNTY                                                Edgecombe                          3706599065    5415016             063013
34103403400000FORSYTH COUNTY                                                  Forsyth                            3706799067   36901916             063013
34103503500000FRANKLIN COUNTY                                                 Franklin                           3706999069    6371016             063013
34103603600000GASTON COUNTY                                                   Gaston                             3707199071   21344216             063013
34103903900000GRANVILLE COUNTY                                                Granville                          3707799077    5867416             063013
34104104100000GUILFORD COUNTY                                                 Guilford                           3708199081   51760016             063013
34104204200000HALIFAX COUNTY                                                  Halifax                            3708399083    5245616             063013
34104304300000HARNETT COUNTY                                                  Harnett                            3708599085   12814016             063013
34104404400000HAYWOOD COUNTY                                                  Haywood                            3708799087    5986816             063013
34104504500000HENDERSON COUNTY                                                Henderson                          3708999089   11265516             063013
34104604600000HERTFORD COUNTY                                                 Hertford                           3709199091    2418416             063013
34104704700000HOKE COUNTY                                                     Hoke                               3709399093    5267116             063013
34104904900000IREDELL COUNTY                                                  Iredell                            3709799097   16986616             063013
34105005000000JACKSON COUNTY                                                  Jackson                            3709999099    4126516             063013
34105105100000JOHNSTON COUNTY                                                 Johnston                           3710199101   18566016             063013
34105205200000JONES COUNTY                                                    Jones                              3710399103    1001316             063013
34105305300000LEE COUNTY                                                      Lee                                3710599105    5966016             063013
34105405400000LENOIR COUNTY                                                   Lenoir                             3710799107    5810616             063013
34105505500000LINCOLN COUNTY                                                  Lincoln                            3710999109    8103516             063013
34105605600000MCDOWELL COUNTY                                                 McDowell                           3711199111    4498916             063013
34105905900000MARTIN COUNTY                                                   Martin                             3711799117    2335716             063013
34106006000000MECKLENBURG COUNTY                                              Mecklenburg                        3711999119  103407016             063013
34106206200000MONTGOMERY COUNTY                                               Montgomery                         3712399123    2754816             063013
34106306300000MOORE COUNTY                                                    Moore                              3712599125    9435216             063013
34106406400000NASH COUNTY                                                     Nash                               3712799127    9391916             063013
34106506500000NEW HANOVER COUNTY                                              New Hanover                        3712999129   22035816             063013
34106706700000ONSLOW COUNTY                                                   Onslow                             3713399133   18631116             063013
34106806800000ORANGE COUNTY                                                   Orange                             3713599135   14135416             063013
34107007000000PASQUOTANK COUNTY                                               Pasquotank                         3713999139    3982916             063013
34107307300000PERSON COUNTY                                                   Person                             3714599145    3925916             063013
34107407400000PITT COUNTY                                                     Pitt                               3714799147   17584216             063013
34107507500000POLK COUNTY                                                     Polk                               3714999149    2036616             063013
34107607600000RANDOLPH COUNTY                                                 Randolph                           3715199151   14279916             063013
34107707700000RICHMOND COUNTY                                                 Richmond                           3715399153    4543716             063013
34107807800000ROBESON COUNTY                                                  Robeson                            3715599155   13419716             063013
34107907900000ROCKINGHAM COUNTY                                               Rockingham                         3715799157    9175816             063013
34108008000000ROWAN COUNTY                                                    Rowan                              3715999159   13914216             063013
34108108100000RUTHERFORD COUNTY                                               Rutherford                         3716199161    6639016             063013
34108208200000SAMPSON COUNTY                                                  Sampson                            3716399163    6372416             063013
34108308300000SCOTLAND COUNTY                                                 Scotland                           3716599165    3550916             063013
34108408400000STANLY COUNTY                                                   Stanly                             3716799167    6071416             063013
34108608600000SURRY COUNTY                                                    Surry                              3717199171    7274316             063013
34108808800000TRANSYLVANIA COUNTY                                             Transylvania                       3717599175    3321116             063013
34109009000000UNION COUNTY                                                    Union                              3717999179   22274216             063013
34109109100000VANCE COUNTY                                                    Vance                              3718199181    4456816             063013
34109209200000WAKE COUNTY                                                     Wake                               3718399183  102419816             063013
34109609600000WAYNE COUNTY                                                    Wayne                              3719199191   12413216             063013
34109709700000WILKES COUNTY                                                   Wilkes                             3719399193    6850216             063013
34109809800000WILSON COUNTY                                                   Wilson                             3719599195    8171416             063013
34110010000000YANCEY COUNTY                                                   Yancey                             3719999199    1758716             063013
34200100100000BURLINGTON CITY                                                 Alamance                           3700109060    5247216             063013
34200160100000ALAMANCE VILLAGE                                                Alamance                           3700100640      99116             063013
34200600100000BANNER ELK TOWN                                                 Avery                              3701103500     113816             063013
34200900100000BLADENBORO TOWN                                                 Bladen                             3701706240     172616             063013
34201000200000SHALLOTTE TOWN                                                  Brunswick                          3701960800     399116             063013
34201090100000CALABASH TOWN                                                   Brunswick                          3701909540     211916             063013
34201100100000ASHEVILLE CITY                                                  Buncombe                           3702102140    8851216             063013
34201100400000WEAVERVILLE TOWN                                                Buncombe                           3702171560     393616             063013
34201180200000WOODFIN TOWN                                                    Buncombe                           3702175280     634916             063013
34201200300000MORGANTON CITY                                                  Burke                              3702344400    1669216             063013
34201300100000CONCORD CITY                                                    Cabarrus                           3702514100    8769616             063013
34201340100000KANNAPOLIS CITY                                                 Cabarrus                           3702535200    4614416             063013
34201400300000LENOIR CITY                                                     Caldwell                           3702737760    1788816             063013
34201670100000EMERALD ISLE TOWN                                               Carteret                           3703121160     372016             063013
34201690200000PINE KNOLL SHORES TOWN                                          Carteret                           3703152000     136416             063013
34201800500000HICKORY CITY                                                    Catawba                            3703531060    4037416             063013
34201800800000NEWTON CITY                                                     Catawba                            3703547000    1303516             063013
34202300600000SHELBY CITY                                                     Cleveland                          3704561200    2018916             063013
34202400400000CHADBOURN TOWN                                                  Columbus                           3704711640     179116             063013
34202500300000NEW BERN CITY                                                   Craven                             3704946340    3007016             063013
34202550200000HAVELOCK CITY                                                   Craven                             3704930120    2036416             063013
34202600100000FAYETTEVILLE CITY                                               Cumberland                         3705122920   20196316             063013
34202610100000EASTOVER TOWN                                                   Cumberland                         3705119740     367716             063013
34202900200000LEXINGTON CITY                                                  Davidson                           3705738060    1932616             063013
34202900300000THOMASVILLE CITY                                                Davidson                           3705767420    2706116             063013
34202910200000MIDWAY TOWN                                                     Davidson                           3705742860     474216                 13
34203200100000DURHAM CITY                                                     Durham                             3706319000   25763616             063013
34203400100000KERNERSVILLE TOWN                                               Forsyth                            3706735600    2381116             063013
34203400200000WINSTON-SALEM CITY                                              Forsyth                            3706775000   24121816             063013
34203600600000GASTONIA CITY                                                   Gaston                             3707125580    7454316             063013
34203600900000MOUNT HOLLY CITY                                                Gaston                             3707144960    1417616             063013
34203810100000FONTANA DAM TOWN                                                Graham                             3707523980        716             063013
34203900100000CREEDMOOR CITY                                                  Granville                          3707715320     442516             063013
34203900200000OXFORD CITY                                                     Granville                          3707749800     874216             063013
34203910100000BUTNER TOWN                                                     Granville                          3707709360     775116             063013
34204100200000GREENSBORO CITY                                                 Guilford                           3708128000   28534216             063013
34204100400000HIGH POINT CITY                                                 Guilford                           3708131400   11026816             063013
34204300100000ANGIER TOWN                                                     Harnett                            3708501400     497016             063013
34204300300000DUNN CITY                                                       Harnett                            3708518320     972316             063013
34204500100000HENDERSONVILLE CITY                                             Henderson                          3708930720    1381416             063013
34204900200000MOORESVILLE TOWN                                                Iredell                            3709744220    3600916             063013
34204900300000STATESVILLE CITY                                                Iredell                            3709764740    2622116             063013
34204900400000TROUTMAN TOWN                                                   Iredell                            3709768500     254416             063013
34205110100000ARCHER LODGE TOWN                                               Johnston                           3710101760     470816             063013
34205300200000SANFORD CITY                                                    Lee                                3710559280    2914416             063013
34205400100000KINSTON CITY                                                    Lenoir                             3710735920    2133716             063013
34205500100000LINCOLNTON CITY                                                 Lincoln                            3710938320    1090016             063013
34205600100000MARION CITY                                                     McDowell                           3711141420     786116             063013
34205600200000OLD FORT TOWN                                                   McDowell                           3711148920      91116             063013
34206000100000CHARLOTTE CITY                                                  Mecklenburg                        3711912000   82709716             063013
34206400400000MIDDLESEX TOWN                                                  Nash                               3712742700      81416             063013
34206400600000ROCKY MOUNT CITY                                                Nash                               3712757500    5580616             063013
34206500300000WILMINGTON CITY                                                 New Hanover                        3712974440   11593316             063013
34206700200000JACKSONVILLE CITY                                               Onslow                             3713334200    6735716             063013
34206720100000NORTH TOPSAIL BEACH TOWN                                        Onslow                             3713347845      73816             063013
34206800100000CARRBORO TOWN                                                   Orange                             3713510620    2115616             063013
34206800200000CHAPEL HILL TOWN                                                Orange                             3713511800    5956816             063013
34207000100000ELIZABETH CITY CITY                                             Pasquotank                         3713920580    1798816             063013
34207150100000SURF CITY TOWN                                                  Pender                             3714166040     219316             063013
34207300100000ROXBORO CITY                                                    Person                             3714558160     833416             063013
34207400100000AYDEN TOWN                                                      Pitt                               3714702840     505316             063013
34207400600000GREENVILLE CITY                                                 Pitt                               3714728080    9059716             063013
34207600100000ASHEBORO CITY                                                   Randolph                           3715102080    2610316             063013
34207800200000LUMBERTON CITY                                                  Robeson                            3715539700    2166716             063013
34207800300000MAXTON TOWN                                                     Robeson                            3715542020     245116             063013
34207980100000EDEN CITY                                                       Rockingham                         3715720080    1540316             063013
34208000400000FAITH TOWN                                                      Rowan                              3715922600      81116             063013
34208000600000LANDIS TOWN                                                     Rowan                              3715936860     311616             063013
34208000800000SALISBURY CITY                                                  Rowan                              3715958860    3401716             063013
34208400100000ALBEMARLE CITY                                                  Stanly                             3716700680    1600316             063013
34208600200000ELKIN TOWN                                                      Surry                              3717120620     406016             063013
34209000300000MONROE CITY                                                     Union                              3717943920    3462316             063013
34209100100000HENDERSON CITY                                                  Vance                              3718130660    1527116             063013
34209200100000APEX TOWN                                                       Wake                               3718301520    4558516             063013
34209200200000CARY TOWN                                                       Wake                               3718310740   15976916             063013
34209200300000FUQUAY-VARINA TOWN                                              Wake                               3718325300    2390716             063013
34209200500000HOLLY SPRINGS TOWN                                              Wake                               3718332260    3137716             063013
34209200800000RALEIGH CITY                                                    Wake                               3718355000   45106616             063013
34209201100000WENDELL TOWN                                                    Wake                               3718371860     628516             063013
34209600300000GOLDSBORO CITY                                                  Wayne                              3719126880    3582616             063013
34209800100000BLACK CREEK TOWN                                                Wilson                             3719506080      76716             063013
34209800700000WILSON CITY                                                     Wilson                             3719574540    4964316             063013
34400180200000GRAHAM HOUSING AUTHORITY                                        Alamance                           37001                         50  123113
34400780100000MID-EAST REGIONAL HOUSING AUTHORITY                             Beaufort                           37013                         50  093013
34400960400000BLADENBORO HOUSING AUTHORITY                                    Bladen                             37017                         50  123113
34401090300000BRUNSWICK REGIONAL WATER AND SEWER                              Brunswick                          37019                         98  063013
34401100200000ASHEVILLE HOUSING AUTHORITY                                     Buncombe                           37021                         50  093013
34401170200000METROPOLITAN SEWERAGE DISTRICT                                  Buncombe                           37021                         80  063013
34401250100000FOOTHILLS REGIONAL AIRPORT AUTHORITY                            Burke                              37023                         01  063013
34401280100000MORGANTON HOUSING AUTHORITY                                     Burke                              37023                         50  123113
34401330100000CABARRUS COUNTY WATER AND SEWER AUTHORITY                       Cabarrus                           37025                         98  063013
34401680100000BEAUFORT HOUSING AUTHORITY                                      Carteret                           37031                         50  093013
34401810100000WESTERN PIEDMONT REGIONAL TRANSIT AUTHORITY                     Catawba                            37035                         94  063013
34401970100000GOLDSTON-GULF SANITARY DISTRICT                                 Chatham                            37037                         91  063013
34402000200000CHEROKEE COUNTY SOIL CONSERVATION DISTRICT                      Cherokee                           37039                         88  063013
34402340100000CLEVELAND COUNTY WATER DISTRICT                                 Cleveland                          37045                         91  063013
